time,open,close,high,low,volume,Unnamed: 0
1628623200000,588.61,588.61,588.61,588.61,3.0,
1628623320000,588.85,588.85,588.85,588.85,0.02,
1628623920000,590.0,590.0,590.0,590.0,0.002,
1628624100000,588.6,588.6,588.6,588.6,0.08201958,
1628624340000,589.6,589.6,589.6,589.6,0.5,
1628624940000,590.14,590.14,590.14,590.14,0.89752,
1628625120000,590.24,590.11,590.24,590.11,11.1134,
1628626020000,591.23,591.23,591.23,591.23,0.1244,
1628626140000,591.33,591.33,591.33,591.33,8.0,
1628627520000,591.75,591.75,591.75,591.75,0.00101379,
1628628300000,593.38,593.38,593.38,593.38,1.0,
1628629020000,593.05,593.05,593.05,593.05,3.0,
1628630220000,592.9,592.44,592.9,592.44,4.5344,
1628630760000,595.0,595.0,595.0,595.0,0.002,
1628631300000,596.27,596.27,596.27,596.27,0.6475193,
1628631960000,593.99,593.99,593.99,593.99,1.0,
1628632020000,594.72,595.0,595.0,594.72,60.58718199,
1628632080000,595.0,595.0,595.0,595.0,208.25227991,
1628632140000,595.99,597.0,597.0,595.99,199.9509015,
1628632200000,597.0,597.0,597.0,597.0,21.9,
1628632260000,595.5,600.0,600.0,595.5,965.73254582,
1628632320000,600.0,598.56,600.0,598.56,41.00764232,
1628632380000,597.88,599.89,599.89,597.64,110.0,
1628632440000,599.44,600.0,600.0,599.1,40.923,
1628632500000,597.81,599.43,599.43,597.81,45.65819,
1628632560000,597.72,600.18,601.83,597.71,537.88259129,
1628632620000,600.18,599.04,600.18,598.97,270.62277063,
1628632680000,599.05,599.05,599.05,599.05,22.14959,
1628632740000,599.04,599.04,599.04,599.04,135.32673369,
1628632800000,599.62,599.21,599.64,599.21,40.0,
1628633100000,599.17,599.18,599.18,599.17,13.47031,
1628633220000,599.4,599.93,599.93,599.4,25.18125573,
1628633340000,599.31,599.31,599.31,599.31,25.0,
1628633400000,599.78,600.0,600.0,599.78,25.0,
1628633460000,599.49,601.34,601.34,599.49,19.59810887,
1628633580000,599.64,599.55,599.9,599.55,49.79759717,
1628633640000,599.33,599.42,599.42,599.33,36.25041,
1628633820000,599.01,599.01,599.01,599.01,2.5,
1628633880000,598.58,600.0,600.0,598.57,36.74,
1628634000000,598.88,600.0,600.0,598.88,58.12641112,
1628634060000,597.75,596.94,597.75,596.67,27.54132783,
1628634120000,596.91,596.91,596.91,596.91,22.7,
1628634180000,597.29,600.0,600.22,597.29,308.51128814,
1628634240000,600.0,598.47,600.0,598.22,70.05081258999999,
1628634300000,598.48,598.67,599.73,598.47,73.14958792,
1628634360000,598.69,598.68,598.69,598.68,143.87143358999998,
1628634480000,597.87,600.0,600.0,597.87,100.0,
1628634540000,597.25,596.18,597.25,596.17,25.5,
1628634600000,596.54,598.22,598.22,596.54,32.0,
1628634660000,596.5,596.5,596.5,596.5,17.7,
1628634780000,595.11,595.11,595.11,595.11,1.9833,
1628634840000,594.9,594.68,594.9,594.68,34.2,
1628634900000,595.2,596.02,597.26,595.2,359.32528913,
1628634960000,596.18,593.92,596.21,593.85,78.54082899,
1628635080000,594.33,593.34,594.33,593.34,33.6,
1628635140000,592.76,592.73,592.76,592.73,15.04732426,
1628635200000,592.73,592.28,592.73,592.22,48.9719811,
1628635260000,592.29,592.38,592.38,592.25,31.40606712,
1628635320000,592.32,592.29,592.38,592.29,2.65572022,
1628635680000,593.79,593.7,593.83,593.7,14.85000982,
1628635920000,593.39,592.53,593.39,592.53,28.63095638,
1628635980000,592.01,591.55,592.01,591.55,2.89737397,
1628636160000,591.39,591.05,591.39,591.05,6.56026672,
1628636220000,591.44,590.41,591.44,590.41,6.37207221,
1628636340000,590.36,589.0,590.36,589.0,37.39224912,
1628636400000,590.95,591.86,593.85,590.95,839.71336099,
1628637180000,591.87,592.09,592.09,591.86,33.40846432,
1628637540000,592.09,592.09,592.09,592.09,8.95184705,
1628637900000,592.09,592.09,592.09,592.09,17.434528,
1628638020000,592.3,592.58,592.58,592.3,2.0,
1628638140000,592.09,592.32,592.32,592.09,28.35553,
1628638200000,592.17,590.39,592.17,590.39,5.0,
1628638740000,593.14,593.14,593.14,593.14,0.00164746,
1628640060000,591.55,591.55,591.55,591.55,0.00123614,
1628640120000,593.85,593.85,593.85,593.85,0.17739,
1628640600000,593.85,595.85,595.85,593.85,0.64840976,
1628641560000,592.82,592.73,592.82,592.72,3.80548068,
1628641920000,595.83,595.77,595.83,595.77,5.78260262,
1628642100000,594.5,594.49,594.5,594.49,1.52345,
1628642160000,594.4,594.39,594.4,594.39,1.33232331,
1628643000000,598.56,598.56,598.56,598.56,6.11094284,
1628643120000,597.68,597.68,597.68,597.68,2.500004,
1628643600000,597.63,597.63,597.63,597.63,5.2756599500000005,
1628645040000,599.02,599.02,599.02,599.02,0.00121352,
1628645700000,599.43,599.43,599.43,599.43,2.46848528,
1628646360000,596.7,596.7,596.7,596.7,0.54637,
1628646420000,596.7,596.53,596.7,596.53,2.63883102,
1628647620000,600.57,600.57,600.57,600.57,0.00121995,
1628648160000,600.33,600.33,600.33,600.33,3.0908703,
1628649540000,594.02,594.02,594.02,594.02,0.00121569,
1628649780000,594.29,594.08,594.29,594.08,0.05231478,
1628649840000,593.08,592.99,593.08,592.99,5.7606182,
1628650440000,593.97,593.97,593.97,593.97,0.00577381,
1628651160000,592.97,592.97,592.97,592.97,0.11126778,
1628652600000,596.19,596.19,596.19,596.19,0.00101143,
1628652660000,597.13,597.13,597.13,597.13,2.47835478,
1628652720000,598.68,598.68,598.68,598.68,2.49248345,
1628653080000,596.87,596.85,596.87,596.85,9.75566156,
1628654040000,596.72,596.73,596.73,596.72,3.699,
1628654400000,597.59,597.59,597.59,597.59,3.699,
1628654520000,598.01,598.01,598.01,598.01,1.0,
1628655420000,598.14,598.14,598.14,598.14,2.0,
1628655780000,599.38,599.38,599.38,599.38,0.22227161,
1628655840000,598.86,598.86,598.86,598.86,0.09253475,
1628656560000,594.51,594.52,594.52,594.51,3.699,
1628656620000,593.88,593.88,593.88,593.88,0.519,
1628657100000,595.63,595.63,595.63,595.63,7.398,
1628657160000,596.02,596.02,596.02,596.02,2.22745445,
1628657640000,595.7,595.63,595.71,595.62,13.50643714,
1628657760000,596.25,596.26,596.26,596.25,5.0,
1628657820000,596.15,596.15,596.15,596.15,0.16318,
1628657880000,595.43,595.43,595.43,595.43,2.52142424,
1628658000000,596.03,595.99,596.03,595.98,11.571,
1628658480000,597.87,597.88,597.88,597.87,3.699,
1628658900000,595.97,595.97,595.97,595.97,0.97181698,
1628659440000,598.35,598.35,598.35,598.35,4.9768,
1628659500000,599.04,599.04,599.04,599.04,1.3,
1628659560000,599.17,599.16,599.17,599.16,4.75,
1628660100000,599.97,599.97,599.97,599.97,2.47087353,
1628660160000,600.71,601.1,601.1,600.71,5.099,
1628660280000,601.89,601.89,601.89,601.89,0.2,
1628660340000,602.19,602.19,602.19,602.19,3.699,
1628660520000,602.43,603.82,603.82,602.43,10.7,
1628660700000,602.17,602.02,602.17,602.02,4.95751046,
1628660760000,601.56,601.56,601.56,601.56,0.25,
1628661240000,600.59,600.59,600.59,600.59,0.00161687,
1628661600000,603.14,603.14,603.14,603.14,0.473,
1628661660000,603.14,603.14,603.14,603.14,2.0,
1628661840000,603.41,604.0,604.0,603.41,12.0,
1628661960000,605.0,605.0,605.0,605.0,0.003,
1628662020000,605.95,606.09,606.09,605.95,5.0,
1628662140000,606.69,606.69,606.69,606.69,5.0,
1628662200000,606.7,606.7,606.7,606.7,0.79,
1628662320000,606.7,606.7,606.7,606.7,0.00335,
1628662380000,606.7,606.7,606.7,606.7,4.3e-06,
1628662440000,607.7,607.7,607.7,607.7,0.0033543,
1628662500000,607.99,607.99,607.99,607.99,1.5949,
1628662620000,606.61,606.09,606.61,606.09,5.5771979300000005,
1628662860000,607.66,607.77,609.68,607.1,267.8998701,
1628663340000,609.38,609.38,609.38,609.38,0.2080922,
1628663580000,609.7,609.73,609.73,609.7,8.0,
1628663700000,609.97,611.0,611.0,609.97,2.7924200000000003,
1628663760000,611.7,611.7,611.7,611.7,0.0033543,
1628663820000,612.66,612.29,612.66,612.29,1.9732,
1628664000000,611.48,611.48,611.48,611.48,0.03193477,
1628664060000,610.67,610.67,610.67,610.67,0.27390811,
1628664120000,609.37,608.76,609.37,608.19,20.67406728,
1628664180000,608.69,608.69,608.69,608.69,0.03717,
1628664240000,608.69,608.84,608.84,608.69,0.00335,
1628664420000,606.06,605.56,606.06,605.56,6.40225576,
1628664900000,611.79,610.72,611.79,610.72,3.78683687,
1628664960000,611.61,611.59,612.0,611.59,55.71,
1628665020000,611.73,611.73,611.73,611.73,2.54580798,
1628665440000,612.7,614.0,614.0,612.7,52.56569928,
1628665500000,613.99,614.5,614.5,613.94,10.33905192,
1628665620000,614.51,614.18,614.51,614.18,8.124500000000001,
1628665980000,614.16,614.16,614.16,614.16,0.5935,
1628666160000,614.7,615.14,615.14,614.7,0.43314982,
1628666280000,613.44,613.27,613.44,613.27,4.87058,
1628666460000,613.57,613.57,613.57,613.57,0.03134882,
1628667840000,612.53,612.53,612.53,612.53,0.00118237,
1628668200000,610.29,609.92,610.29,609.92,10.42770588,
1628668500000,611.15,611.15,611.15,611.15,0.00520526,
1628668620000,611.53,611.53,611.53,611.53,1.0,
1628669220000,610.54,610.54,610.54,610.54,5.5,
1628669280000,610.54,610.54,610.54,610.54,4.5,
1628669760000,608.6,608.6,608.6,608.6,2.0,
1628669940000,608.2,607.85,608.2,607.85,0.973,
1628670000000,606.67,606.66,606.67,606.66,3.22098,
1628670060000,605.8,605.21,605.8,605.21,3.89398,
