time,open,close,high,low,volume
1685778840000,2.461e-05,2.461e-05,2.461e-05,2.461e-05,50850.27693754
1685779200000,2.422e-05,2.422e-05,2.422e-05,2.422e-05,80029.04102964999
1685780220000,2.459e-05,2.459e-05,2.459e-05,2.459e-05,73053.87309728
1685781240000,2.459e-05,2.467e-05,2.467e-05,2.459e-05,69074.39156258
1685781300000,2.428e-05,2.428e-05,2.428e-05,2.428e-05,41244.809903
1685782260000,2.464e-05,2.467e-05,2.467e-05,2.464e-05,71327.97486075
1685784900000,2.467e-05,2.467e-05,2.467e-05,2.467e-05,54512.92265846
1685785980000,2.467e-05,2.467e-05,2.467e-05,2.467e-05,70770.96004809
1685786040000,2.467e-05,2.467e-05,2.467e-05,2.467e-05,4.67494154
1685787120000,2.461e-05,2.461e-05,2.461e-05,2.461e-05,69724.34717882
1685787360000,2.429e-05,2.429e-05,2.429e-05,2.429e-05,55420.52721988
1685788200000,2.463e-05,2.465e-05,2.465e-05,2.463e-05,57230.4307824
1685789340000,2.466e-05,2.466e-05,2.466e-05,2.466e-05,55865.18596777
1685789700000,2.433e-05,2.43e-05,2.433e-05,2.43e-05,81420.10863534
1685790480000,2.465e-05,2.465e-05,2.465e-05,2.465e-05,53368.76236973
1685791500000,2.465e-05,2.471e-05,2.471e-05,2.465e-05,52160.01653495
1685793900000,2.469e-05,2.469e-05,2.469e-05,2.469e-05,57463.95920803
1685794740000,2.456e-05,2.456e-05,2.456e-05,2.456e-05,48053.7180408
1685795880000,2.473e-05,2.473e-05,2.473e-05,2.473e-05,44477.68515809
1685796660000,2.476e-05,2.476e-05,2.476e-05,2.476e-05,70555.78876883
1685796960000,2.437e-05,2.437e-05,2.437e-05,2.437e-05,50616.21672141
1685798040000,2.472e-05,2.472e-05,2.472e-05,2.472e-05,54240.12778148
1685799960000,2.47e-05,2.471e-05,2.471e-05,2.47e-05,81828.12270998
1685800200000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,59539.71551527
1685801040000,2.462e-05,2.466e-05,2.466e-05,2.462e-05,61939.84719871
1685802060000,2.468e-05,2.468e-05,2.468e-05,2.468e-05,44078.13094118
1685803080000,2.469e-05,2.469e-05,2.469e-05,2.469e-05,66239.10346618
1685804400000,2.463e-05,2.463e-05,2.463e-05,2.463e-05,51920.20795793
1685806920000,2.464e-05,2.464e-05,2.464e-05,2.464e-05,68546.13269329
1685807820000,2.468e-05,2.468e-05,2.468e-05,2.468e-05,50247.70323718
1685809440000,2.468e-05,2.468e-05,2.468e-05,2.468e-05,71991.87495057001
1685812380000,2.458e-05,2.458e-05,2.458e-05,2.458e-05,43338.30819867
1685813940000,2.451e-05,2.451e-05,2.451e-05,2.451e-05,53399.84641751
1685814420000,2.439e-05,2.439e-05,2.439e-05,2.439e-05,41739.63437758
1685815200000,2.45e-05,2.45e-05,2.45e-05,2.45e-05,70608.6206847
1685815380000,2.444e-05,2.444e-05,2.444e-05,2.444e-05,113821.39497349
1685815560000,2.445e-05,2.445e-05,2.445e-05,2.445e-05,478228.25394337
1685816340000,2.447e-05,2.447e-05,2.447e-05,2.447e-05,46442.77384355
1685817540000,2.449e-05,2.449e-05,2.449e-05,2.449e-05,70645.19499651
1685820420000,2.444e-05,2.444e-05,2.444e-05,2.444e-05,213582.89894329
1685821620000,2.445e-05,2.445e-05,2.445e-05,2.445e-05,49603.83943123
1685822820000,2.446e-05,2.446e-05,2.446e-05,2.446e-05,66309.10604671
1685822880000,2.408e-05,2.408e-05,2.408e-05,2.408e-05,63989.93969978
1685823960000,2.439e-05,2.439e-05,2.439e-05,2.439e-05,44682.49542801
1685824800000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,63452.87080386
1685825700000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,74998.1806775
1685826060000,2.41e-05,2.41e-05,2.41e-05,2.41e-05,81804.46439473
1685826900000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,77975.77184199
1685827680000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,67312.52901082
1685828820000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,52488.48377328
1685829900000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,78520.46731209
1685831100000,2.438e-05,2.438e-05,2.438e-05,2.438e-05,59291.29798608
1685832000000,2.437e-05,2.437e-05,2.437e-05,2.437e-05,75088.44784946
1685832780000,2.436e-05,2.436e-05,2.436e-05,2.436e-05,50465.06363119
1685833620000,2.436e-05,2.436e-05,2.436e-05,2.436e-05,79434.36351178
1685834520000,2.436e-05,2.436e-05,2.436e-05,2.436e-05,59050.35427907
1685835420000,2.436e-05,2.436e-05,2.436e-05,2.436e-05,59273.64964062
1685836260000,2.435e-05,2.435e-05,2.435e-05,2.435e-05,78591.28778615
1685837160000,2.435e-05,2.461e-05,2.461e-05,2.435e-05,63237.78774589
1685838840000,2.454e-05,2.454e-05,2.454e-05,2.454e-05,52300.75916352
1685839620000,2.455e-05,2.455e-05,2.455e-05,2.455e-05,59575.46592442
1685841300000,2.457e-05,2.457e-05,2.457e-05,2.457e-05,46551.45427572
1685842140000,2.459e-05,2.459e-05,2.459e-05,2.459e-05,61869.64224899
1685844480000,2.459e-05,2.459e-05,2.459e-05,2.459e-05,70782.15872864
1685845020000,2.422e-05,2.422e-05,2.422e-05,2.422e-05,65355.80736744
1685845860000,2.461e-05,2.461e-05,2.461e-05,2.461e-05,61521.30759561
1685846220000,2.421e-05,2.421e-05,2.421e-05,2.421e-05,74373.83986866
1685847120000,2.465e-05,2.465e-05,2.465e-05,2.465e-05,52880.00090584
1685847480000,2.423e-05,2.423e-05,2.423e-05,2.423e-05,74758.20334435
1685848740000,2.464e-05,2.464e-05,2.464e-05,2.464e-05,45069.02138995
1685849700000,2.465e-05,2.465e-05,2.465e-05,2.465e-05,55036.36359943
1685850840000,2.466e-05,2.466e-05,2.466e-05,2.466e-05,41407.09541306
