time,open,close,high,low,volume
1682762100000,72.072,72.058,72.072,72.058,0.6037280300000001
1682763180000,72.171,72.171,72.171,72.171,0.02845123
1682763600000,72.092,72.057,72.092,72.057,6.597358379999999
1682764080000,71.963,71.963,71.963,71.963,1.74897655
1682765220000,72.107,72.107,72.107,72.107,0.02600599
1682766420000,72.048,72.048,72.048,72.048,0.02006756
1682766840000,72.051,72.051,72.051,72.051,0.03180329
1682768160000,71.948,71.948,71.948,71.948,0.02659673
1682769360000,72.151,72.151,72.151,72.151,0.03862917
1682772240000,72.193,72.193,72.193,72.193,0.03197733
1682774580000,72.412,72.412,72.412,72.412,0.0260451
1682776260000,72.533,72.533,72.533,72.533,0.0388327
1682776800000,72.718,72.718,72.718,72.718,0.03069523
1682777520000,72.536,72.536,72.536,72.536,0.02986873
1682779080000,72.661,72.661,72.661,72.661,0.0381573
1682780280000,72.449,72.449,72.449,72.449,0.02395535
1682783280000,72.15,72.15,72.15,72.15,0.02404948
1682783340000,72.093,72.075,72.093,72.075,0.96573167
1682784480000,72.355,72.355,72.355,72.355,0.03480941
1682784840000,72.262,72.262,72.262,72.262,0.03997108
1682787840000,72.411,72.411,72.411,72.411,0.02901693
1682788920000,72.253,72.253,72.253,72.253,0.03760502
1682790060000,71.737,71.737,71.737,71.737,0.0224558
1682791680000,71.804,71.804,71.804,71.804,0.03278778
1682792160000,71.87,71.87,71.87,71.87,0.03490781
1682793420000,71.647,71.647,71.647,71.647,0.02004759
1682793900000,71.651,71.651,71.651,71.651,0.02385855
1682795460000,71.707,71.707,71.707,71.707,0.02022607
1682796660000,71.875,71.875,71.875,71.875,0.03211614
1682797500000,72.075,72.075,72.075,72.075,0.02648402
1682799900000,71.966,71.966,71.966,71.966,0.02531466
1682801820000,71.871,71.871,71.871,71.871,0.02091664
1682802540000,71.872,71.89,71.89,71.872,0.96977777
1682803440000,71.728,71.728,71.728,71.728,0.03424441
1682804340000,71.603,71.603,71.603,71.603,0.03819057
1682805300000,71.707,71.707,71.707,71.707,0.03682468
1682807820000,71.759,71.759,71.759,71.759,0.02067973
1682808900000,71.868,71.868,71.868,71.868,0.03098885
1682809980000,71.5,71.5,71.5,71.5,0.02806595
1682810400000,71.628,71.628,71.628,71.628,0.0392902
1682811480000,71.69,71.69,71.69,71.69,0.02459855
1682812680000,71.8,71.8,71.8,71.8,0.02530953
1682813880000,71.582,71.582,71.582,71.582,0.02270065
1682815080000,71.499,71.499,71.499,71.499,0.02771375
1682816160000,71.315,71.315,71.315,71.315,0.03778665
1682817300000,71.206,71.206,71.206,71.206,0.03173872
1682819160000,71.048,71.048,71.048,71.048,0.03592604
1682819580000,70.935,70.935,70.935,70.935,0.02157672
1682822040000,71.122,71.122,71.122,71.122,0.02372354
1682822280000,71.104,71.104,71.104,71.104,0.3243
1682822340000,71.034,71.034,71.034,71.034,0.02759161
1682823480000,71.212,71.212,71.212,71.212,0.03199147
1682824800000,71.056,71.042,71.056,71.042,1.97562865
1682825940000,71.237,71.237,71.237,71.237,0.02230493
1682826300000,71.13,71.13,71.13,71.13,0.02957937
1682827440000,71.131,71.131,71.131,71.131,0.2211116
1682828580000,71.146,71.228,71.228,71.114,1.67277747
1682829840000,71.408,71.408,71.408,71.408,0.031
1682831760000,71.514,71.514,71.514,71.514,0.0370413
1682833500000,71.636,71.636,71.636,71.636,0.03428868
1682834340000,71.754,71.754,71.754,71.754,0.02364522
1682835840000,71.625,71.625,71.625,71.625,0.03830078
1682836200000,71.516,71.516,71.516,71.516,0.02160829
1682836980000,71.642,71.642,71.642,71.642,0.02290624
1682838240000,71.587,71.587,71.587,71.587,0.0323486
1682838720000,71.435,71.435,71.435,71.435,0.02052649
1682842260000,71.35,71.35,71.35,71.35,0.02020707
1682842620000,71.339,71.339,71.339,71.339,0.03515595
1682843760000,71.547,71.547,71.547,71.547,0.03535192
1682844900000,71.348,71.348,71.348,71.348,0.03678095
1682845320000,71.356,71.356,71.356,71.356,0.03217538
1682846520000,71.177,71.177,71.177,71.177,0.03187848
1682847180000,71.289,71.289,71.289,71.289,0.36760667
1682847240000,71.327,71.327,71.327,71.327,0.612
1682848380000,71.443,71.443,71.443,71.443,0.02605377
1682848440000,71.459,71.459,71.459,71.459,0.35479366
1682849520000,71.591,71.591,71.591,71.591,0.03027019
1682850780000,71.516,71.516,71.516,71.516,0.03268168
1682851860000,71.202,71.202,71.202,71.202,0.03391114
1682852760000,71.42,71.42,71.42,71.42,0.02225969
1682854260000,71.259,71.259,71.259,71.259,0.03868624
1682855040000,71.07,71.07,71.07,71.07,0.03621965
1682856720000,71.025,71.025,71.025,71.025,0.02968355
1682858820000,71.162,71.162,71.162,71.162,0.03241038
1682863380000,71.112,71.112,71.112,71.112,0.03414552
1682864280000,70.979,70.979,70.979,70.979,0.02097374
1682865540000,71.262,71.262,71.262,71.262,0.03823413
1682866440000,71.432,71.432,71.432,71.432,0.02135446
1682866740000,71.447,71.447,71.447,71.447,0.03748395
1682867460000,71.758,71.776,71.776,71.758,0.98007166
1682868600000,72.248,72.248,72.248,72.248,0.03347081
1682869740000,71.736,71.736,71.736,71.736,0.3237
1682870640000,72.389,72.389,72.389,72.389,0.02721573
1682870760000,72.355,72.355,72.355,72.355,0.36385888
1682871360000,72.575,72.575,72.575,72.575,0.079
1682872080000,72.143,72.143,72.143,72.143,0.35868397
1682872920000,72.361,72.361,72.361,72.361,0.02927262
1682874060000,72.474,72.474,72.474,72.474,0.03196002
1682874420000,72.284,72.284,72.284,72.284,0.0208033
1682875500000,72.432,72.432,72.432,72.432,0.03592017
1682876340000,72.349,72.349,72.349,72.349,0.02968629
1682877180000,72.075,72.075,72.075,72.075,0.03378458
1682878440000,71.909,71.909,71.909,71.909,0.03249134
1682879580000,72.027,72.027,72.027,72.027,0.03569653
1682880840000,71.959,71.959,71.959,71.959,0.02807736
1682881680000,71.768,71.768,71.768,71.768,0.03192357
1682882580000,70.943,70.988,70.988,70.943,6.20346315
1682882640000,71.103,71.103,71.103,71.103,0.603
1682883480000,70.887,70.887,70.887,70.887,0.0352965
1682884380000,71.235,71.235,71.235,71.235,0.02261163
1682885160000,70.581,70.581,70.581,70.581,6.19646584
1682885580000,70.422,70.422,70.422,70.422,0.364
1682885640000,70.436,70.436,70.436,70.436,6.21053279
1682885940000,70.553,70.553,70.553,70.553,0.365
1682886840000,70.666,70.666,70.666,70.666,0.02572393
1682887320000,70.723,70.723,70.723,70.723,0.02728779
1682888880000,70.94,70.94,70.94,70.94,0.02544397
1682889240000,70.975,70.959,70.975,70.934,32.25799386
1682892060000,70.838,70.838,70.838,70.838,0.02060875
1682893320000,70.95,70.95,70.95,70.95,0.0317057
1682894220000,70.916,70.916,70.916,70.916,0.0331952
1682894580000,70.86,70.86,70.86,70.86,0.02846079
1682895480000,71.007,71.007,71.007,71.007,0.02911089
1682895960000,70.848,70.848,70.848,70.848,0.02903407
1682896740000,70.727,70.727,70.727,70.727,0.02423432
1682898000000,71.011,71.011,71.011,71.011,0.02924154
1682898780000,70.654,70.654,70.654,70.654,0.02224811
1682899680000,70.408,70.408,70.408,70.408,0.02403135
1682900820000,70.646,70.646,70.646,70.646,0.03672478
1682901240000,70.656,70.656,70.656,70.656,0.02631157
1682902680000,70.579,70.578,70.579,70.578,8.59577915
1682904360000,70.499,70.499,70.499,70.499,0.02069837
1682904780000,70.579,70.579,70.579,70.579,0.03216996
1682905080000,70.455,70.435,70.455,70.435,10.58876866
1682905620000,69.155,69.206,69.208,69.155,9.84723243
1682905680000,69.101,69.004,69.101,69.004,7.89866309
1682905980000,68.937,68.911,68.937,68.911,10.7958503
1682906040000,69.051,69.051,69.051,69.051,0.3606833399999999
1682906280000,69.087,69.086,69.087,69.086,7.61645247
1682907360000,69.467,69.467,69.467,69.467,0.0230172
1682907780000,69.469,69.456,69.469,69.456,0.37758989
1682908080000,69.442,69.424,69.442,69.424,5.41551578
1682908680000,69.454,69.452,69.454,69.452,7.34527927
1682908980000,69.476,69.476,69.476,69.476,0.0346967
1682909520000,69.462,69.462,69.462,69.462,0.10200199
1682910060000,69.455,69.455,69.455,69.455,0.62829367
1682911200000,69.357,69.357,69.357,69.357,0.02945026
1682912280000,69.46,69.46,69.46,69.46,0.02784467
1682912760000,69.351,69.351,69.351,69.351,0.02401994
1682915280000,69.544,69.544,69.544,69.544,0.02189324
1682916600000,69.706,69.706,69.706,69.706,0.0312244
1682917440000,69.563,69.563,69.563,69.563,0.03255441
1682917860000,69.702,69.702,69.702,69.702,0.02345209
1682919120000,69.53,69.53,69.53,69.53,0.03727514
1682919840000,69.438,69.438,69.438,69.438,0.37669174
1682920800000,69.655,69.655,69.655,69.655,0.02338529
1682921100000,69.699,69.699,69.699,69.699,0.02080854
1682922780000,69.761,69.761,69.761,69.761,0.02553636
1682923200000,69.818,69.818,69.818,69.818,0.02689572
1682924100000,69.863,69.863,69.863,69.863,0.03798155
1682925360000,69.953,69.953,69.953,69.953,0.03163691
1682926980000,69.992,69.992,69.992,69.992,0.02044799
1682928120000,69.891,69.891,69.891,69.891,0.02185181
1682930700000,69.949,69.949,69.949,69.949,0.02382083
1682932560000,69.998,69.998,69.998,69.998,0.03485709
1682933040000,70.155,70.155,70.155,70.155,0.02949642
1682934240000,69.71,69.71,69.71,69.71,0.03234041
1682935080000,69.745,69.745,69.745,69.745,0.02251326
1682936580000,69.581,69.581,69.581,69.581,0.03078914
1682939640000,69.48,69.48,69.48,69.48,0.03480867
1682942040000,69.567,69.567,69.567,69.567,0.02926329
1682942880000,69.319,69.319,69.319,69.319,0.02348049
1682943360000,69.444,69.444,69.444,69.444,0.02130397
1682944920000,69.552,69.552,69.552,69.552,0.02883883
1682946060000,69.392,69.392,69.392,69.392,0.02047464
1682946420000,69.437,69.454,69.454,69.437,1.00678508
1682947740000,69.56,69.56,69.56,69.56,0.02094045
1682948580000,69.363,69.363,69.363,69.363,0.02654019
1682948760000,69.304,69.239,69.304,69.239,29.97
1682949360000,69.273,69.273,69.273,69.273,0.378
1682950020000,69.258,69.258,69.258,69.258,0.379
1682951160000,69.065,69.065,69.065,69.065,0.03079129
1682952240000,69.093,69.093,69.093,69.093,0.03155547
1682954160000,68.723,68.723,68.723,68.723,0.02722896
1682954220000,68.951,68.951,68.951,68.951,12.0
1682955060000,68.7,68.7,68.7,68.7,99.8
1682955720000,68.833,68.833,68.833,68.833,0.19661507
1682956800000,68.646,68.646,68.646,68.646,0.02302321
1682957460000,68.435,68.435,68.435,68.435,0.37938289
1682958840000,68.477,68.477,68.477,68.477,0.03327009
1682959260000,68.639,68.639,68.639,68.639,0.02170516
1682959620000,68.632,68.589,68.632,68.589,2.29306037
1682960520000,68.944,68.944,68.944,68.944,0.02049924
1682961780000,69.021,69.021,69.021,69.021,0.3291
1682963700000,68.934,68.833,68.934,68.833,88.02379236
1682964960000,68.731,68.731,68.731,68.731,0.03944034
1682966100000,68.545,68.545,68.545,68.545,0.03365164
1682966520000,68.518,68.518,68.518,68.518,0.03148037
1682967120000,68.579,68.597,68.597,68.579,0.39465404
1682968080000,68.452,68.452,68.452,68.452,0.037744
1682968560000,67.889,67.889,67.889,67.889,0.38
1682968980000,68.357,68.357,68.357,68.357,0.03518153
1682969220000,68.24,68.239,68.24,68.239,4.99
1682970360000,68.382,68.382,68.382,68.382,0.02505373
1682970420000,68.422,68.422,68.422,68.422,0.378
1682972220000,68.526,68.526,68.526,68.526,0.03735356
1682973960000,68.442,68.442,68.442,68.442,0.03988368
1682975220000,68.333,68.333,68.333,68.333,0.03803513
1682975640000,68.24,68.24,68.24,68.24,0.02549539
1682976660000,68.417,68.417,68.417,68.417,0.03653454
1682977980000,68.592,68.592,68.592,68.592,0.02190981
1682979180000,68.551,68.551,68.551,68.551,0.02713175
